"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"감정동0027",1,전호로2번길 19-16,감정동 598-65,37.621321,126.704373,,,031-980-2348,도로관리과,2021-09-29
"감정동0028",1,,감정동 598-22,37.621192,126.704873,,,031-980-2348,도로관리과,2021-09-29
"감정동0029",1,전호로2번길 58,감정동 598-21,37.621142,126.705218,,,031-980-2348,도로관리과,2021-09-29
"감정동0030",1,전호로26번길 15,감정동 598-83,37.621187,126.705737,,,031-980-2348,도로관리과,2021-09-29
"감정동0031",1,전호로26번길 36,감정동 598-83,,126.705855,,,031-980-2348,도로관리과,2021-09-29
"감정동0032",1,전호로26번길 33-17,감정동 598-51,37.620974,126.705442,,,031-980-2348,도로관리과,2021-09-29
"감정동0033",1,전호로26번길 40,감정동 598-51,37.620896,126.705569,,,031-980-2348,도로관리과,2021-09-29
"감정동0034",1,전호로26번길 44,감정동 598-51,37.620873,126.705694,,,031-980-2348,도로관리과,2021-09-29
"감정동0035",1,전호로26번길 54,감정동 598-69,37.621489,126.705281,,,031-980-2348,도로관리과,2021-09-29
"감정동0036",1,전호로26번길 54,감정동 598-6,37.621771,126.705611,,,031-980-2348,도로관리과,2021-09-29
"감정동0037",1,전호로26번길 66,감정동 598-83,37.621337,,,,031-980-2348,도로관리과,2021-09-29
"감정동0038",1,전호로26번길 66,감정동 607-5,37.620461,126.700918,,,031-980-2348,도로관리과,2021-09-29
"감정동0039",1,전호로 58,감정동 596-12,37.620353,126.701295,,,031-980-2348,도로관리과,2021-09-29
"감정동0040",1,전호로 64,감정동 598-3,37.620179,126.701516,,,031-980-2348,도로관리과,2021-09-29
"감정동0041",1,전호로 62,감정동 605-8,37.619934,126.701858,,,031-980-2348,도로관리과,2021-09-29
"감정동0042",1,전호로 68,감정동 605-8,37.619838,126.702196,,,031-980-2348,도로관리과,2021-09-29
"감정동0043",1,전호로 72,감정동 626-10,,126.702869,,,031-980-2348,도로관리과,2021-09-29
"감정동0044",1,전호로 72,감정동 산89,37.615577,126.702195,,,031-980-2348,도로관리과,2021-09-29
"감정동0045",1,전호로 72,감정동 686,37.615988,126.701231,,,031-980-2348,도로관리과,2021-09-29
"감정동0046",1,전호로 72,감정동 626-61,37.617008,126.700521,,,031-980-2348,도로관리과,2021-09-29
"감정동0047",1,전호로 72,감정동 626-33,37.616693,126.700642,,,031-980-2348,도로관리과,2021-09-29
"감정동0048",1,전호로 72,감정동 631-6,37.614452,,,,031-980-2348,도로관리과,2021-09-29
"감정동0049",1,전호로 72,감정동 631-6,37.614015,126.702677,,,031-980-2348,도로관리과,2021-09-29
"감정동0050",1,전호로 72,감정동 631-15,37.613634,126.702673,,,031-980-2348,도로관리과,2021-09-29
"감정동0051",1,전호로 72,감정동 575-4,37.619934,126.696959,,,031-980-2348,도로관리과,2021-09-29
"감정동0052",1,은행영사정로 197,감정동 579-3,37.619692,,,,031-980-2348,도로관리과,2021-09-29
"감정동0053",1,은행영사정로 197,감정동 580-1,37.619329,126.697155,,,031-980-2348,도로관리과,2021-09-29
"감정동0054",1,,감정동 580,,126.697676,,,031-980-2348,도로관리과,2021-09-29
"감정동0055",1,,감정동 581-5,37.619313,126.698183,,,031-980-2348,도로관리과,2021-09-29
"감정동0056",1,,감정동 508-6,,126.696854,,,031-980-2348,도로관리과,2021-09-29
"감정동0057",1,은행영사정로159번길 26,감정동 508-6,37.623442,126.696488,,,031-980-2348,도로관리과,2021-09-29
"감정동0058",1,금포로 292,감정동 696,37.623334,126.696384,,,031-980-2348,도로관리과,2021-09-29
"감정동0059",1,은행영사정로159번길 26,감정동 696,,126.695998,,,031-980-2348,도로관리과,2021-09-29
"감정동0060",1,은행영사정로159번길 7,감정동 508-13,37.623154,126.695792,,,031-980-2348,도로관리과,2021-09-29
"감정동0061",1,,감정동 510-5,37.622988,126.697117,,,031-980-2348,도로관리과,2021-09-29
"감정동0062",1,은행영사정로 155-14,감정동 515-11,37.623138,126.697945,,,031-980-2348,도로관리과,2021-09-29
"감정동0063",1,은행영사정로 155-14,감정동 520-12,37.625648,126.697293,,,031-980-2348,도로관리과,2021-09-29
"감정동0064",1,은행영사정로 155-14,감정동 520-12,37.625668,126.697363,,,031-980-2348,도로관리과,2021-09-29
"감정동0065",1,,감정동 517-1,37.625738,126.697837,,,031-980-2348,도로관리과,2021-09-29
"감정동0066",1,은행영사정로159번길 44,감정동 521-1,37.625836,126.698547,,,031-980-2348,도로관리과,2021-09-29
"감정동0067",1,,감정동 502-18,37.625683,126.696149,,,031-980-2348,도로관리과,2021-09-29
"감정동0068",1,은행영사정로159번길 58,감정동 502-14,37.625291,126.695858,,,031-980-2348,도로관리과,2021-09-29
"감정동0069",1,은행영사정로159번길 58,감정동 497-5,37.625878,126.695693,,,031-980-2348,도로관리과,2021-09-29
"감정동0070",1,은행영사정로159번길 33,감정동 497-5,,126.695648,,,031-980-2348,도로관리과,2021-09-29
"감정동0071",1,은행영사정로159번길 34,감정동 497-3,37.625798,126.695156,,,031-980-2348,도로관리과,2021-09-29
"감정동0072",1,,감정동 497-3,37.625814,126.695131,,,031-980-2348,도로관리과,2021-09-29
"감정동0073",1,,감정동 496-5,37.625889,126.694817,,,031-980-2348,도로관리과,2021-09-29
"감정동0074",1,은행영사정로159번길 26,감정동 496-1,37.626216,126.694504,,,031-980-2348,도로관리과,2021-09-29
"감정동0075",1,,감정동 492-6,37.626178,126.694182,,,031-980-2348,도로관리과,2021-09-29
"감정동0076",1,은행영사정로 99,감정동 497-13,37.625479,126.695349,,,031-980-2348,도로관리과,2021-09-29
"감정동0077",1,,감정동 497-12,37.625422,126.695075,,,031-980-2348,도로관리과,2021-09-29
"감정동0078",1,은행영사정로71번길 22,감정동 502-17,37.625192,126.695663,,,031-980-2348,도로관리과,2021-09-29
"감정동0079",1,은행영사정로71번길 19,감정동 502-7,37.625079,126.695667,,,031-980-2348,도로관리과,2021-09-29
"감정동0080",1,은행영사정로71번길 44,감정동 503-2,,126.695739,,,031-980-2348,도로관리과,2021-09-29
"감정동0081",1,은행영사정로71번길 48-8,감정동 505,37.624461,126.695944,,,031-980-2348,도로관리과,2021-09-29
"감정동0082",1,,감정동 505,37.624479,126.695993,,,031-980-2348,도로관리과,2021-09-29
"감정동0083",1,은행영사정로71번길 60,감정동 504-2,37.624197,126.695751,,,031-980-2348,도로관리과,2021-09-29
"감정동0084",1,은행영사정로71번길 64,감정동 503-5,37.624354,126.695582,,,031-980-2348,도로관리과,2021-09-29
"감정동0085",1,은행영사정로51번길 18-54,감정동 504-9,37.624208,126.695308,,,031-980-2348,도로관리과,2021-09-29
"감정동0086",1,은행영사정로71번길 96,감정동 504-9,37.623916,126.695396,,,031-980-2348,도로관리과,2021-09-29
"감정동0087",1,은행영사정로51번길 18-45,감정동 504-2,37.624061,126.695824,,,031-980-2348,도로관리과,2021-09-29
"감정동0088",1,은행영사정로51번길 18-52,감정동 505,37.624086,126.695904,,,031-980-2348,도로관리과,2021-09-29
"감정동0089",1,은행영사정로51번길 18-30,감정동 505,37.624121,126.695972,,,031-980-2348,도로관리과,2021-09-29
"감정동0090",1,은행영사정로51번길 18-22,감정동 505,37.624198,126.696121,,,031-980-2348,도로관리과,2021-09-29
"감정동0091",1,은행영사정로71번길 19-22,감정동 505,37.624305,126.696243,,,031-980-2348,도로관리과,2021-09-29
"감정동0092",1,은행영사정로71번길 19,감정동 506-3,37.624095,,,,031-980-2348,도로관리과,2021-09-29
"감정동0093",1,은행영사정로51번길 18-22,감정동 506-2,37.624345,,,,031-980-2348,도로관리과,2021-09-29
"감정동0094",1,은행영사정로51번길 18-16,감정동 500-5,37.626351,126.695548,,,031-980-2348,도로관리과,2021-09-29
"감정동0095",1,은행영사정로51번길 18-6,감정동 499-3,37.626831,126.695091,,,031-980-2348,도로관리과,2021-09-29
"감정동0096",1,은행영사정로51번길 19,감정동 492,37.626707,126.694313,,,031-980-2348,도로관리과,2021-09-29
"감정동0097",1,은행영사정로51번길 29,감정동 497-17,37.626247,126.694741,,,031-980-2348,도로관리과,2021-09-29
"감정동0098",1,은행영사정로51번길 11,감정동 497-9,37.626067,126.695025,,,031-980-2348,도로관리과,2021-09-29
"감정동0099",1,은행영사정로51번길 19,감정동 500-3,37.626598,126.695045,,,031-980-2348,도로관리과,2021-09-29
"감정동0100",1,은행영사정로51번길 33,감정동 492,37.626941,126.694046,,,031-980-2348,도로관리과,2021-09-29
"감정동0101",1,은행영사정로51번길 33,감정동 492,37.627418,126.693657,,,031-980-2348,도로관리과,2021-09-29
"감정동0102",1,은행영사정로51번길 37,감정동 279-1,37.627112,126.693504,,,031-980-2348,도로관리과,2021-09-29
"감정동0103",1,은행영사정로51번길 56,감정동 492,37.626819,126.694299,,,031-980-2348,도로관리과,2021-09-29
"감정동0104",1,은행영사정로51번길 59,감정동 489-8,37.627706,126.694539,,,031-980-2348,도로관리과,2021-09-29
"감정동0105",1,은행영사정로71번길 102,감정동 286-4,,126.693025,,,031-980-2348,도로관리과,2021-09-29
"감정동0106",1,은행영사정로71번길 96,감정동 490,37.628306,126.694218,,,031-980-2348,도로관리과,2021-09-29
"감정동0107",1,은행영사정로51번길 88,감정동 325-3,37.628918,126.691796,,,031-980-2348,도로관리과,2021-09-29
"감정동0108",1,,감정동 265-3,37.626119,126.688382,,,031-980-2348,도로관리과,2021-09-29
"감정동0109",1,은행영사정로51번길 104,감정동 382-2,37.626206,126.687065,,,031-980-2348,도로관리과,2021-09-29
"감정동0110",1,은행영사정로51번길 116,감정동 265-3,37.625982,126.688722,,,031-980-2348,도로관리과,2021-09-29
"감정동0111",1,은행영사정로51번길 115,감정동 265-3,37.626206,126.689177,,,031-980-2348,도로관리과,2021-09-29
"감정동0112",1,신곡로 30-16,감정동 274-11,37.626259,126.689506,,,031-980-2348,도로관리과,2021-09-29
"감정동0113",1,은행영사정로51번길 53-15,감정동 274-11,37.626439,126.689783,,,031-980-2348,도로관리과,2021-09-29
"감정동0114",1,은행영사정로51번길 53-21,감정동 276-2,37.626429,126.690345,,,031-980-2348,도로관리과,2021-09-29
"감정동0115",1,은행영사정로51번길 73-10,감정동 276-8,37.626692,126.690887,,,031-980-2348,도로관리과,2021-09-29
"감정동0116",1,은행영사정로51번길 73-14,감정동 276-8,37.626869,126.691336,,,031-980-2348,도로관리과,2021-09-29
"감정동0117",1,신기신동로30번길 36-41,감정동 276-15,37.626988,126.691822,,,031-980-2348,도로관리과,2021-09-29
"감정동0118",1,신곡로 30-11,감정동 293,37.627212,,,,031-980-2348,도로관리과,2021-09-29
"감정동0119",1,신곡로 30-11,감정동 293,37.627474,126.692201,,,031-980-2348,도로관리과,2021-09-29
"감정동0120",1,신곡로 30-11,감정동 289-6,37.628119,126.692608,,,031-980-2348,도로관리과,2021-09-29
"감정동0121",1,신곡로 36,감정동 286-4,37.628593,126.693437,,,031-980-2348,도로관리과,2021-09-29
"감정동0122",1,신곡로 36,감정동 490,37.628194,126.693998,,,031-980-2348,도로관리과,2021-09-29
"감정동0123",1,신기신동로30번길 36-26,감정동 445-2,37.628939,126.699927,,,031-980-2348,도로관리과,2021-09-29
"감정동0124",1,신기신동로30번길 36-26,감정동 445-2,37.628704,126.699535,,,031-980-2348,도로관리과,2021-09-29
"감정동0125",1,신기신동로30번길 36-13,감정동 659,37.628439,126.699114,,,031-980-2348,도로관리과,2021-09-29
"감정동0126",1,신기신동로30번길 36-4,감정동 659,37.628135,126.698643,,,031-980-2348,도로관리과,2021-09-29
"감정동0127",1,신기신동로30번길 36-4,감정동 659,37.627873,,,,031-980-2348,도로관리과,2021-09-29
"감정동0128",1,,감정동 659,37.627576,126.697782,,,031-980-2348,도로관리과,2021-09-29
"감정동0129",1,신기신동로30번길 62,감정동 475-12,37.627404,126.697496,,,031-980-2348,도로관리과,2021-09-29
"감정동0130",1,신기신동로30번길 66,감정동 475-12,,,,,031-980-2348,도로관리과,2021-09-29
"감정동0131",1,신곡로 48,감정동 520-5,37.626961,126.696767,,,031-980-2348,도로관리과,2021-09-29
"감정동0132",1,신기신동로30번길 1,북변동 171,37.629252,126.699826,,,031-980-2348,도로관리과,2021-09-29
"감정동0133",1,신기신동로 32-2,북변동 166-1,37.629494,126.699417,,,031-980-2348,도로관리과,2021-09-29
"감정동0134",1,신기신동로30번길 36-4,감정동 445-1,37.629795,126.698905,,,031-980-2348,도로관리과,2021-09-29
"감정동0135",1,,북변동 163-6,37.630214,,,,031-980-2348,도로관리과,2021-09-29
"감정동0136",1,,감정동 437-2,37.630672,126.697538,,,031-980-2348,도로관리과,2021-09-29
"감정동0137",1,신기신동로30번길 7-25,북변동 161,37.631504,126.697109,,,031-980-2348,도로관리과,2021-09-29
"감정동0138",1,신기신동로30번길 7-25,감정동 415-11,37.631691,126.696945,,,031-980-2348,도로관리과,2021-09-29
"감정동0139",1,신기신동로 40-48,감정동 413,37.631741,126.697399,,,031-980-2348,도로관리과,2021-09-29
"감정동0140",1,신기신동로 40-45,감정동 411-4,37.631948,,,,031-980-2348,도로관리과,2021-09-29
"감정동0141",1,신기신동로 40-47,걸포동 165-7,37.632433,126.697502,,,031-980-2348,도로관리과,2021-09-29
"감정동0142",1,신기신동로 44,걸포동 165-1,37.632779,126.696882,,,031-980-2348,도로관리과,2021-09-29
"감정동0143",1,신기신동로44번길 5-14,걸포동 165-5,37.633197,,,,031-980-2348,도로관리과,2021-09-29
"감정동0144",1,신기신동로44번길 5-14,감정동 394-6,,126.694755,,,031-980-2348,도로관리과,2021-09-29
"감정동0145",1,신기신동로44번길 5-24,감정동 394-6,37.634084,126.694331,,,031-980-2348,도로관리과,2021-09-29
"감정동0146",1,신기신동로44번길 5-37,감정동 389-4,,126.693521,,,031-980-2348,도로관리과,2021-09-29
"감정동0147",1,신기신동로44번길 5-37,감정동 311,37.63422349,126.6919291,,,031-980-2348,도로관리과,2021-09-29
"감정동0148",1,신기신동로 44,감정동 387,37.632822,126.693053,,,031-980-2348,도로관리과,2021-09-29
"감정동0149",1,신기신동로 41,감정동 387,37.632768,,,,031-980-2348,도로관리과,2021-09-29
"감정동0150",1,신기신동로 40,감정동 387,37.632507,126.693402,,,031-980-2348,도로관리과,2021-09-29
"감정동0151",1,신기신동로 40,감정동 377-8,37.632218,126.693754,,,031-980-2348,도로관리과,2021-09-29
"감정동0152",1,신기신동로 40,감정동 377-7,37.632125,126.694171,,,031-980-2348,도로관리과,2021-09-29
"감정동0153",1,신기신동로 40-10,감정동 388,37.632163,126.694572,,,031-980-2348,도로관리과,2021-09-29
"감정동0154",1,신기신동로 40,감정동 425-3,37.632077,126.695084,,,031-980-2348,도로관리과,2021-09-29
"감정동0155",1,신기신동로 27,감정동 422-1,,126.695517,,,031-980-2348,도로관리과,2021-09-29
"감정동0156",1,신기신동로30번길 1,감정동 420,37.632335,126.695778,,,031-980-2348,도로관리과,2021-09-29
"감정동0157",1,신기신동로30번길 1,감정동 427-2,37.632035,126.696167,,,031-980-2348,도로관리과,2021-09-29
"감정동0158",1,신기신동로 50,감정동 429-2,37.631625,126.696539,,,031-980-2348,도로관리과,2021-09-29
"감정동0159",1,신기신동로 57,감정동 415-7,37.631893,126.696575,,,031-980-2348,도로관리과,2021-09-29
"감정동0160",1,신기신동로 58,감정동 438,37.631518,126.696913,,,031-980-2348,도로관리과,2021-09-29
"감정동0161",1,신곡로 114-8,감정동 418,37.632642,126.696043,,,031-980-2348,도로관리과,2021-09-29
"감정동0162",1,신곡로 114-13,감정동 426-3,37.631808,,,,031-980-2348,도로관리과,2021-09-29
"감정동0163",1,신곡로 116,감정동 421,37.631456,126.695214,,,031-980-2348,도로관리과,2021-09-29
"감정동0164",1,신곡로 122,감정동 431-3,37.631221,126.695683,,,031-980-2348,도로관리과,2021-09-29
"감정동0165",1,신곡로 114-5,감정동 435-5,37.630831,126.696085,,,031-980-2348,도로관리과,2021-09-29
"감정동0166",1,신곡로 108,감정동 435-1,37.630499,126.696559,,,031-980-2348,도로관리과,2021-09-29
"감정동0167",1,신곡로 104,감정동 331-2,37.629453,126.695433,,,031-980-2348,도로관리과,2021-09-29
"감정동0168",1,장차로 53,감정동 265-3,37.625702,126.688987,,,031-980-2348,도로관리과,2021-09-29
"감정동0169",1,장차로 54,감정동 265-11,37.625505,126.689392,,,031-980-2348,도로관리과,2021-09-29
"감정동0170",1,장차로 50,감정동 265-11,37.625411,126.689672,,,031-980-2348,도로관리과,2021-09-29
"감정동0171",1,장차로 46,감정동 257,,,,,031-980-2348,도로관리과,2021-09-29
"감정동0172",1,장차로31번길 70,감정동 257,37.623103,126.689417,,,031-980-2348,도로관리과,2021-09-29
"감정동0173",1,장차로31번길 58,감정동 482-15,37.622758,,,,031-980-2348,도로관리과,2021-09-29
"감정동0174",1,장차로31번길 53,감정동 482-15,37.622356,126.689027,,,031-980-2348,도로관리과,2021-09-29
"감정동0175",1,장차로31번길 45,감정동 254-39,37.621941,126.693015,,,031-980-2348,도로관리과,2021-09-29
"감정동0176",1,장차로31번길 43,감정동 254-57,37.622228,,,,031-980-2348,도로관리과,2021-09-29
"감정동0177",1,,감정동 254-44,37.622525,126.691988,,,031-980-2348,도로관리과,2021-09-29
"감정동0178",1,장차로31번길 33,감정동 254-41,,126.691522,,,031-980-2348,도로관리과,2021-09-29
"감정동0179",1,,감정동 254-9,37.623283,126.691141,,,031-980-2348,도로관리과,2021-09-29
"감정동0180",1,,감정동 259-3,37.624265,126.690123,,,031-980-2348,도로관리과,2021-09-29
"감정동0181",1,장차로31번길 27,감정동 259-3,37.623874,126.690077,,,031-980-2348,도로관리과,2021-09-29
"감정동0182",1,장차로 31,감정동 195-17,37.627819,126.681995,,,031-980-2348,도로관리과,2021-09-29
"감정동0183",1,장차로31번길 9,감정동 195-17,37.627822,126.681644,,,031-980-2348,도로관리과,2021-09-29
"감정동0184",1,장차로31번길 9,감정동 195-19,37.627847,126.681244,,,031-980-2348,도로관리과,2021-09-29
"감정동0185",1,장차로 27,감정동 195-12,37.627491,126.681907,,,031-980-2348,도로관리과,2021-09-29
"감정동0186",1,장차로 27,감정동 200-1,37.62729173,126.6822268,,,031-980-2348,도로관리과,2021-09-29
"감정동0187",1,장차로 25,감정동 204-6,37.627725,126.683887,,,031-980-2348,도로관리과,2021-09-29
"감정동0188",1,장차로31번길 17,감정동 205-1,,126.683514,,,031-980-2348,도로관리과,2021-09-29
"감정동0189",1,장차로 26-1,감정동 205-1,37.628492,126.683568,,,031-980-2348,도로관리과,2021-09-29
"감정동0190",1,장차로 32,감정동 190,37.628907,126.683589,,,031-980-2348,도로관리과,2021-09-29
"감정동0191",1,장차로 32-3,감정동 186-3,37.629522,126.683633,,,031-980-2348,도로관리과,2021-09-29
"감정동0192",1,은행영사정로23번길 69-1,감정동 186-3,37.630077,126.683633,,,031-980-2348,도로관리과,2021-09-29
"감정동0193",1,장차로 38,감정동 107-5,37.630669,126.683695,,,031-980-2348,도로관리과,2021-09-29
"감정동0194",1,장차로 38-3,감정동 108-7,,126.683739,,,031-980-2348,도로관리과,2021-09-29
"감정동0195",1,장차로 41,감정동 106,37.631206,126.683233,,,031-980-2348,도로관리과,2021-09-29
"감정동0196",1,신곡로29번길 47,감정동 100-1,37.631517,126.683192,,,031-980-2348,도로관리과,2021-09-29
"감정동0197",1,신기신동로 65,감정동 103-2,37.631542,126.682865,,,031-980-2348,도로관리과,2021-09-29
"감정동0198",1,신기신동로 65,감정동 103-2,37.631718,126.682817,,,031-980-2348,도로관리과,2021-09-29
"감정동0199",1,신기신동로 67-22,감정동 101-2,37.631822,126.683343,,,031-980-2348,도로관리과,2021-09-29
"감정동0200",1,신기신동로 67-24,감정동 101-1,37.632103,126.683113,,,031-980-2348,도로관리과,2021-09-29
"감정동0201",1,인향로 268,감정동 98-2,,126.683792,,,031-980-2348,도로관리과,2021-09-29
"감정동0202",1,인향로 258,감정동 108-7,37.631649,,,,031-980-2348,도로관리과,2021-09-29
"감정동0203",1,인향로 257,감정동 108-7,37.631276,,,,031-980-2348,도로관리과,2021-09-29
"감정동0204",1,인향로 258,감정동 98-1,37.632348,126.683812,,,031-980-2348,도로관리과,2021-09-29
"감정동0205",1,인향로 252,감정동 97,37.632403,126.683485,,,031-980-2348,도로관리과,2021-09-29
"감정동0206",1,인향로 250,감정동 92,37.633145,126.683873,,,031-980-2348,도로관리과,2021-09-29
"감정동0207",1,인향로244번길 9,감정동 91,37.633615,126.683844,,,031-980-2348,도로관리과,2021-09-29
"감정동0208",1,인향로244번길 16,감정동 91-4,37.633875,126.683917,,,031-980-2348,도로관리과,2021-09-29
"감정동0209",1,인향로244번길 13,감정동 88-2,37.634288,126.683997,,,031-980-2348,도로관리과,2021-09-29
"감정동0210",1,인향로244번길 15,감정동 88-2,37.634477,126.683905,,,031-980-2348,도로관리과,2021-09-29
"감정동0211",1,인향로244번길 15,감정동 89,37.634088,126.683368,,,031-980-2348,도로관리과,2021-09-29
"감정동0212",1,,감정동 88-2,37.634407,126.683543,,,031-980-2348,도로관리과,2021-09-29
"감정동0213",1,인향로244번길 15-13,감정동 88-2,37.634526,126.683473,,,031-980-2348,도로관리과,2021-09-29
"감정동0214",1,인향로244번길 16,감정동 88-2,,126.684287,,,031-980-2348,도로관리과,2021-09-29
"감정동0215",1,인향로244번길 16,감정동 153-14,37.632043,126.686379,,,031-980-2348,도로관리과,2021-09-29
"감정동0216",1,인향로244번길 34,감정동 153-15,37.632069,126.685694,,,031-980-2348,도로관리과,2021-09-29
"감정동0217",1,인향로244번길 38,감정동 153-26,37.632107,126.685198,,,031-980-2348,도로관리과,2021-09-29
"감정동0218",1,인향로244번길 38,감정동 149-2,37.632205,126.684677,,,031-980-2348,도로관리과,2021-09-29
"감정동0219",1,인향로244번길 50,감정동 153-1,37.632136,126.684223,,,031-980-2348,도로관리과,2021-09-29
"감정동0220",1,인향로244번길 53,감정동 237-17,37.630243,126.685305,,,031-980-2348,도로관리과,2021-09-29
"감정동0221",1,인향로244번길 62,감정동 237-7,37.630204,126.686388,,,031-980-2348,도로관리과,2021-09-29
"감정동0222",1,인향로244번길 6-13,북변동 산49-61,37.619382,126.706682,,,031-980-2348,도로관리과,2021-09-29
"감정동0223",1,인향로244번길 69,북변동 산49-61,37.619026,126.707077,,,031-980-2348,도로관리과,2021-09-29
"감정동0224",1,인향로 240,감정동 598-15,37.622331,126.705716,,,031-980-2348,도로관리과,2021-09-29
"감정동0225",1,인향로 240,감정동 598-53,37.621967,126.706182,,,031-980-2348,도로관리과,2021-09-29
"감정동0226",1,인향로244번길 6-15,감정동 673,37.625052,126.702421,,,031-980-2348,도로관리과,2021-09-29
"감정동0227",1,인향로244번길 6-12,감정동 598-53,37.621548,126.706348,,,031-980-2348,도로관리과,2021-09-29
"감정동0228",1,인향로244번길 6-12,감정동 598-51,37.620783,126.706275,,,031-980-2348,도로관리과,2021-09-29
"감정동0229",1,인향로244번길 6-19,감정동 598-51,37.620292,126.706222,,,031-980-2348,도로관리과,2021-09-29
"감정동0230",1,인향로 234,북변동 산49-61,37.619864,126.706291,,,031-980-2348,도로관리과,2021-09-29
"감정동0231",1,인향로 234,걸포동 14,37.64590792,126.6992829,,,031-980-2348,도로관리과,2021-09-29
"감정동0232",1,인향로 222,운양동 13-24,37.64853394,126.7027029,,,031-980-2348,도로관리과,2021-09-29
"감정동0233",1,인향로 222,운양동 13-6,37.64825423,126.7025453,,,031-980-2348,도로관리과,2021-09-29
"감정동0234",1,인향로 220,운양동 1246,37.64795001,126.7024899,,,031-980-2348,도로관리과,2021-09-29
"감정동0235",1,인향로210번길 120-1,운양동 1246,37.64774485,126.7024142,,,031-980-2348,도로관리과,2021-09-29
"감정동0236",1,인향로210번길 3,운양동 1246,37.64760953,126.7023468,,,031-980-2348,도로관리과,2021-09-29
"감정동0237",1,인향로210번길 23,운양동 1246,37.64745529,126.7028148,,,031-980-2348,도로관리과,2021-09-29
"감정동0238",1,인향로210번길 29-1,감정동 504-13,37.62425232,126.6959381,,,031-980-2348,도로관리과,2021-09-29
"감정동0239",1,인향로210번길 103-18,감정동 209,37.62998648,126.6901567,,,031-980-2348,도로관리과,2021-09-29
"감정동0240",1,인향로210번길 58,감정동 327,37.62956238,126.6963425,,,031-980-2348,도로관리과,2021-09-29
"감정동0241",1,인향로210번길 60,감정동 328-1,37.62982559,126.6958694,,,031-980-2348,도로관리과,2021-09-29
"감정동0242",1,인향로210번길 60,감정동 327,37.62919235,126.6969604,,,031-980-2348,도로관리과,2021-09-29
"감정동0243",1,황어로 304,감정동 327,37.62894058,126.6970139,,,031-980-2348,도로관리과,2021-09-29
"감정동0244",1,,감정동 341,37.62850189,126.6968918,,,031-980-2348,도로관리과,2021-09-29
