"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
1-068,1,경기도 안산시 상록구 웃말5길 11,경기도 안산시 상록구 일동 624-5,37.306041,126.871241,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-070,1,경기도 안산시 상록구 웃말5길 17,경기도 안산시 상록구 일동 624-3,37.306196,126.871476,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-071,1,경기도 안산시 상록구 웃말5길 19,경기도 안산시 상록구 일동 624-1,37.306452,126.871867,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-072,1,경기도 안산시 상록구 웃말5길 25,경기도 안산시 상록구 일동 627-5,37.306663,126.872179,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-073,1,경기도 안산시 상록구 웃말5길 25-1,경기도 안산시 상록구 일동 627-4,37.306845,126.872447,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-074,1,경기도 안산시 상록구 웃말5길 32,경기도 안산시 상록구 일동 628-11,37.307028,126.872727,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-075,1,경기도 안산시 상록구 웃말5길 33,경기도 안산시 상록구 일동 627-14,37.307215,126.872498,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-076,1,경기도 안산시 상록구 웃말5길 37-1,경기도 안산시 상록구 일동 626-2,37.307645,126.872187,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-077,1,경기도 안산시 상록구 안산대학로 179,경기도 안산시 상록구 일동 626,37.307968,126.872104,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-078,1,경기도 안산시 상록구 웃말5길 37,경기도 안산시 상록구 일동 626-3,37.307492,126.872190,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-079,1,경기도 안산시 상록구 웃말6길 9,경기도 안산시 상록구 일동 626-9,37.307362,126.871785,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-080,1,경기도 안산시 상록구 웃말6길 8,경기도 안산시 상록구 일동 625-13,37.307188,126.871517,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-081,1,경기도 안산시 상록구 웃말6길 3,경기도 안산시 상록구 일동 626-9,37.307194,126.871235,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-082,1,경기도 안산시 상록구 웃말6길 29,경기도 안산시 상록구 일동 623-3,37.306831,126.870981,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-083,1,경기도 안산시 상록구 웃말6길 24,경기도 안산시 상록구 일동 625-8,37.306706,126.871051,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-084,1,경기도 안산시 상록구 웃말6길 23,경기도 안산시 상록구 일동 624-10,37.306608,126.871199,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-085,1,경기도 안산시 상록구 웃말6길 19,경기도 안산시 상록구 일동 624,37.306802,126.871647,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-086,1,경기도 안산시 상록구 웃말6길 15,경기도 안산시 상록구 일동 627-10,37.307047,126.871914,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-087,1,경기도 안산시 상록구 웃말6길 14,경기도 안산시 상록구 일동 625-1,37.307201,126.871980,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-088,1,경기도 안산시 상록구 웃말1길 22,경기도 안산시 상록구 일동 620-9,37.307855,126.870560,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-089,1,경기도 안산시 상록구 웃말1안길 29-1,경기도 안산시 상록구 일동 622-16,37.307571,126.870169,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-090,1,경기도 안산시 상록구 웃말1안길 33-1,경기도 안산시 상록구 일동 622-13,37.307919,126.869814,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-091,1,경기도 안산시 상록구 웃말1안길 35,경기도 안산시 상록구 일동 622-12,37.308205,126.869505,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-092,1,경기도 안산시 상록구 웃말1안길 39,경기도 안산시 상록구 일동 621-8,37.308339,126.869413,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-093,1,경기도 안산시 상록구 웃말1안길 43,경기도 안산시 상록구 일동 621-6,37.308580,126.869161,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-094,1,경기도 안산시 상록구 웃말1안길 45-1,경기도 안산시 상록구 일동 621-4,37.308803,126.868921,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-095,1,경기도 안산시 상록구 안산대학로 100,경기도 안산시 상록구 일동 618-16,37.309327,126.869037,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-096,1,경기도 안산시 상록구 웃말1안길 1,경기도 안산시 상록구 일동 618-15,37.309113,126.869278,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-097,1,경기도 안산시 상록구 웃말1길 7,경기도 안산시 상록구 일동 619-13,37.308818,126.869564,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-098,1,경기도 안산시 상록구 웃말1길 13,경기도 안산시 상록구 일동 619-10,37.308470,126.869930,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-099,1,경기도 안산시 상록구 웃말1길 15-1,경기도 안산시 상록구 일동 619-8,37.308185,126.870216,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-100,1,경기도 안산시 상록구 웃말1안길 4,경기도 안산시 상록구 일동 619,37.309179,126.869626,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-101,1,경기도 안산시 상록구 웃말1안길 6,경기도 안산시 상록구 일동 619-1,37.309081,126.869741,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-102,1,경기도 안산시 상록구 웃말1안길 8,경기도 안산시 상록구 일동 619-2,37.308858,126.869969,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-103,1,경기도 안산시 상록구 웃말1안길 14,경기도 안산시 상록구 일동 619-5,37.308617,126.870233,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-104,1,경기도 안산시 상록구 웃말1안길 19,경기도 안산시 상록구 일동 617-16,37.308225,126.870622,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-105,1,경기도 안산시 상록구 웃말1안길 19-1,경기도 안산시 상록구 일동 617-15,37.308037,126.870817,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-106,1,경기도 안산시 상록구 일동로 45,경기도 안산시 상록구 일동 616-11,37.308874,126.870736,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-107,1,경기도 안산시 상록구 웃말2안길 35,경기도 안산시 상록구 일동 616-12,37.309012,126.870982,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-108,1,경기도 안산시 상록구 웃말2안길 33,경기도 안산시 상록구 일동 616-14,37.308816,126.871188,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-109,1,경기도 안산시 상록구 웃말2안길 31,경기도 안산시 상록구 일동 616-15,37.308575,126.871429,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-110,1,경기도 안산시 상록구 웃말2안길 27-1,경기도 안산시 상록구 일동 616-18,37.308441,126.871589,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-111,1,경기도 안산시 상록구 안산대학로 174,경기도 안산시 상록구 일동 611-10,37.308456,126.872243,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-112,1,경기도 안산시 상록구 웃말2안길 23-1,경기도 안산시 상록구 일동 611-11,37.308626,126.872060,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-113,1,경기도 안산시 상록구 웃말2길 21,경기도 안산시 상록구 일동 613-10,37.308858,126.871831,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-114,1,경기도 안산시 상록구 웃말2길 17,경기도 안산시 상록구 일동 613-12,37.309090,126.871590,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-115,1,경기도 안산시 상록구 웃말2길 15,경기도 안산시 상록구 일동 613-14,37.309331,126.871339,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-116,1,경기도 안산시 상록구 웃말2길 11,경기도 안산시 상록구 일동 613-16,37.309572,126.871098,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-117,1,경기도 안산시 상록구 웃말2안길 1,경기도 안산시 상록구 일동 612-8,37.310116,126.870549,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-118,1,경기도 안산시 상록구 웃말2안길 2,경기도 안산시 상록구 일동 613-19,37.310018,126.870652,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-119,1,경기도 안산시 상록구 웃말2안길 1-1,경기도 안산시 상록구 일동 612-7,37.310110,126.870876,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-120,1,경기도 안산시 상록구 웃말2안길 5,경기도 안산시 상록구 일동 612-4,37.310059,126.871125,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-121,1,경기도 안산시 상록구 웃말2안길 8,경기도 안산시 상록구 일동 613-2,37.309818,126.871377,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-122,1,경기도 안산시 상록구 웃말2안길 12,경기도 안산시 상록구 일동 613-4,37.309603,126.871594,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-123,1,경기도 안산시 상록구 구룡로2길 10,경기도 안산시 상록구 일동 91-6,37.310974,126.867873,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-124,1,경기도 안산시 상록구 성호로 94,경기도 안산시 상록구 일동 581-7,37.313299,126.863270,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-125,1,경기도 안산시 상록구 웃말2안길 13,경기도 안산시 상록구 일동 611-19,37.309389,126.871823,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-126,1,경기도 안산시 상록구 웃말2안길 17,경기도 안산시 상록구 일동 611-17,37.309202,126.872017,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-127,1,경기도 안산시 상록구 웃말2안길 22,경기도 안산시 상록구 일동 613-9,37.308951,126.872157,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-128,1,경기도 안산시 상록구 웃말3길 16,경기도 안산시 상록구 일동 611,37.309741,126.871863,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-129,1,경기도 안산시 상록구 웃말3길 23,경기도 안산시 상록구 일동 610-6,37.309163,126.872627,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-130,1,경기도 안산시 상록구 웃말3길 17-1,경기도 안산시 상록구 일동 610-9,37.309475,126.872318,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-131,1,경기도 안산시 상록구 웃말3길 15,경기도 안산시 상록구 일동 610-10,37.309716,126.872066,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-132,1,경기도 안산시 상록구 웃말3길 11,경기도 안산시 상록구 일동 608-11,37.310028,126.871712,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-133,1,경기도 안산시 상록구 웃말3길 5,경기도 안산시 상록구 일동 608-14,37.310403,126.871334,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-134,1,경기도 안산시 상록구 안산대학로 124,경기도 안산시 상록구 일동 608-16,37.310671,126.871070,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-135,1,경기도 안산시 상록구 웃말4길 12,경기도 안산시 상록구 일동 608-9,37.309872,126.872312,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-136,1,경기도 안산시 상록구 웃말4길 18,경기도 안산시 상록구 일동 610-14,37.309693,126.872506,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-137,1,경기도 안산시 상록구 웃말4길 20,경기도 안산시 상록구 일동 610-15,37.309461,126.872736,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-138,1,경기도 안산시 상록구 웃말4길 20-1,경기도 안산시 상록구 일동 610-16,37.309345,126.872861,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-139,1,경기도 안산시 상록구 웃말4길 11,경기도 안산시 상록구 일동 609-15,37.309952,126.872198,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-140,1,경기도 안산시 상록구 웃말4길 8,경기도 안산시 상록구 일동 608-7,37.310300,126.871854,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-141,1,경기도 안산시 상록구 웃말4길 6,경기도 안산시 상록구 일동 608-5,37.310550,126.871603,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-142,1,경기도 안산시 상록구 안산대학로 131,경기도 안산시 상록구 일동 607-9,37.311228,126.871863,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-143,1,경기도 안산시 상록구 안골길 4,경기도 안산시 상록구 일동 607,37.311329,126.872031,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-144,1,경기도 안산시 상록구 안골1길 3,경기도 안산시 상록구 일동 606-8,37.311187,126.872270,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-145,1,경기도 안산시 상록구 안골1길 5-1,경기도 안산시 상록구 일동 606-7,37.311035,126.872419,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-146,1,경기도 안산시 상록구 안골1길 10,경기도 안산시 상록구 일동 607-3,37.310839,126.872636,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-147,1,경기도 안산시 상록구 안골1길 12,경기도 안산시 상록구 일동 607-4,37.310598,126.872888,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-148,1,경기도 안산시 상록구 안골2길 12,경기도 안산시 상록구 일동 606-4,37.310800,126.873268,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-149,1,경기도 안산시 상록구 안골2길 10-1,경기도 안산시 상록구 일동 606-17,37.310907,126.873143,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-150,1,경기도 안산시 상록구 안골2길 10,경기도 안산시 상록구 일동 606-3,37.311076,126.872971,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-151,1,경기도 안산시 상록구 안골2길 3,경기도 안산시 상록구 일동 605-7,37.311281,126.872754,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-152,1,경기도 안산시 상록구 안골2길 4,경기도 안산시 상록구 일동 606-1,37.311406,126.872616,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-153,1,경기도 안산시 상록구 안골길 8,경기도 안산시 상록구 일동 606,37.311566,126.872377,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-154,1,경기도 안산시 상록구 안골길 10,경기도 안산시 상록구 일동 605-8,37.311749,126.872645,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-155,1,경기도 안산시 상록구 안골3길 1,경기도 안산시 상록구 일동 604-5,37.311832,126.872881,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-156,1,경기도 안산시 상록구 안골3길 3,경기도 안산시 상록구 일동 604-10,37.311681,126.873041,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-157,1,경기도 안산시 상록구 안골3길 5,경기도 안산시 상록구 일동 604-4,37.311520,126.873201,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-158,1,경기도 안산시 상록구 안골3길 9,경기도 안산시 상록구 일동 604-3,37.311252,126.873487,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-159,1,경기도 안산시 상록구 안골길 32,경기도 안산시 상록구 일동 605-4,37.311074,126.873648,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-160,1,경기도 안산시 상록구 안골길 26,경기도 안산시 상록구 일동 604-11,37.311407,126.873609,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-161,1,경기도 안산시 상록구 안골길 24,경기도 안산시 상록구 일동 604-2,37.311623,126.873651,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-162,1,경기도 안산시 상록구 안골길 22,경기도 안산시 상록구 일동 604-7,37.311793,126.873434,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-163,1,경기도 안산시 상록구 안골길 16,경기도 안산시 상록구 일동 604-6,37.312106,126.873226,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-164,1,경기도 안산시 상록구 청룡사길,경기도 안산시 상록구 일동 720-4,37.310599,126.873948,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-165,1,경기도 안산시 상록구 청룡사길,경기도 안산시 상록구 일동 720-4,37.310650,126.874579,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-166,1,경기도 안산시 상록구 청룡사길,경기도 안산시 상록구 일동 720-1,37.310754,126.875074,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-167,1,경기도 안산시 상록구 청룡사길,경기도 안산시 상록구 일동 720-2,37.311153,126.875350,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-168,1,경기도 안산시 상록구 청룡사길,경기도 안산시 상록구 일동 720-3,37.311282,126.875664,,한전주,031-481-5489,안산시 상록구청,2021-08-31
1-169,1,경기도 안산시 상록구 안산대학로 160,경기도 안산시 상록구 일동 610-2,37.309170,126.873360,,한전주,031-481-5489,안산시 상록구청,2021-08-31
