"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"금정동039",1,경기도 군포시 금산로 33번길 57,경기도 군포시 금정동 709-9,37.36384843,126.9387458,2019,전용주,031-390-3643,군포시청,2021-05-25
"금정동040",1,경기도 군포시 금산로 33번길 53,경기도 군포시 금정동 709-8,37.36396316,126.9384437,2019,전용주,031-390-3643,군포시청,2021-05-25
"금정동041",1,경기도 군포시 금산로 33번안길 12-3,경기도 군포시 금정동 708-15,37.36408472,126.9382997,2019,전용주,031-390-3643,군포시청,2021-05-25
"금정동042",1,경기도 군포시 금산로 33번안길 10-3,경기도 군포시 금정동 708-14,37.36431889,126.9381048,2019,전용주,031-390-3643,군포시청,2021-05-25
"금정동043",1,경기도 군포시 금산로 33번안길 8-3,경기도 군포시 금정동 708-5,37.36452163,126.9381187,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동044",1,경기도 군포시 번영로 587번안길 42,경기도 군포시 금정동 713-5,37.36158897,126.9384852,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동045",1,경기도 군포시 번영로 587번안길 36,경기도 군포시 금정동 713-8,37.36165222,126.9388238,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동046",1,경기도 군포시 번영로 587번안길 31,경기도 군포시 금정동 720-7,37.36183712,126.9391792,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동047",1,경기도 군포시 번영로 573,경기도 군포시 금정동 721-24,37.36168412,126.9395264,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동048",1,경기도 군포시 번영로 587번안길 23,경기도 군포시 금정동 721-1,37.36201748,126.9394923,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동049",1,경기도 군포시 번영로 587번안길 17,경기도 군포시 금정동 721-3,37.36216402,126.9397405,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동050",1,경기도 군포시 번영로 587번안길 7,경기도 군포시 금정동 721-9,37.36231059,126.9400311,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동051",1,경기도 군포시 번영로 587번안길 3,경기도 군포시 금정동 721-12,37.36249548,126.940395,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동052",1,경기도 군포시 번영로 587번길 8-1,경기도 군포시 금정동 722-17,37.36267807,126.9406488,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동053",1,경기도 군포시 금산로 7번길 7,경기도 군포시 금정동 722-1,37.36321642,126.9406258,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동054",1,경기도 군포시 금산로 7번길 14,경기도 군포시 금정동 711-15,37.36306532,126.9402675,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동055",1,경기도 군포시 금산로 7번길 17,경기도 군포시 금정동 712-12,37.36284898,126.9400871,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동056",1,경기도 군포시 금산로 7번길 25,경기도 군포시 금정동 712-19,37.36270017,126.939805,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동057",1,경기도 군포시 금산로 7번길 33,경기도 군포시 금정동 712-1,37.36249273,126.9394157,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동058",1,경기도 군포시 번영로 587번길 21,경기도 군포시 금정동 711-14,37.36339869,126.9402447,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동059",1,경기도 군포시 번영로 587번길 21-2,경기도 군포시 금정동 711-12,37.36313946,126.9398921,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동060",1,경기도 군포시 금산로 21번길 7,경기도 군포시 금정동 710-2,37.36422979,126.940055,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동061",1,경기도 군포시 번영로 587번길 39,경기도 군포시 금정동 710,37.36411931,126.939849,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동062",1,경기도 군포시 금산로 33번안길 22,경기도 군포시 금정동 709-12,37.36404244,126.9393072,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동063",1,경기도 군포시 금산로 33번안길 22,경기도 군포시 금정동 709-12,37.36405588,126.9391577,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동064",1,경기도 군포시 금산로 33번안길 16-9,경기도 군포시 금정동 709,37.36418402,126.9386552,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동065",1,경기도 군포시 금산로 33번안길 15,경기도 군포시 금정동 706-26,37.36446581,126.9390755,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동066",1,경기도 군포시 금산로 33번길 26,경기도 군포시 금정동 356-2,37.36494299,126.9383808,2016,한전주,031-390-3643,군포시청,2021-05-25
"금정동067",1,경기도 군포시 금산로 33번길 20,경기도 군포시 금정동 356-6,37.36505127,126.9386827,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동067-1",1,,경기도 군포시 금정동 812,37.36529498,126.9395094,2020,,031-390-3643,군포시청,2021-05-25
"금정동068",1,경기도 군포시 금산로 33번길 12,경기도 군포시 금정동 356-20,37.36521595,126.9391483,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동069",1,경기도 군포시 금산로 33번길 11-4,경기도 군포시 금정동 707-7,37.3648939,126.9392727,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동070",1,경기도 군포시 금산로 33번길 11-13,경기도 군포시 금정동 706-30,37.3646034,126.939431,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동071",1,경기도 군포시 금정로 45번길 22,경기도 군포시 금정동 726-30,37.36471901,126.9408871,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동072",1,경기도 군포시 금정로 45번길 22,경기도 군포시 금정동 726-30,37.36487451,126.9410196,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동073",1,경기도 군포시 금정로 45번길 13,경기도 군포시 금정동 727-21,37.36510419,126.9408501,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동073-1",1,경기도 군포시 금정로 45번길 11,경기도 군포시 금정동 727-26,37.36529573,126.9409967,2020,,031-390-3643,군포시청,2021-05-25
"금정동074",1,경기도 군포시 금산로 26-4,경기도 군포시 금정동 726-18,37.36493287,126.9406047,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동075",1,경기도 군포시 금정로 45번길 6,경기도 군포시 금정동 726-32,37.36539465,126.9406128,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동076",1,경기도 군포시 금산로 30-4,경기도 군포시 금정동 726-8,37.36530666,126.940342,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동077",1,경기도 군포시 금정로 47,경기도 군포시 금정동 726-1,37.36564459,126.9404376,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동078",1,경기도 군포시 금정로 43-2,경기도 군포시 금정동 727-1,37.3656493,126.9408328,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동079",1,경기도 군포시 금정로 39번길 5,경기도 군포시 금정동 729-2,37.36578915,126.9412277,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동080",1,경기도 군포시 금정로 39번길 12,경기도 군포시 금정동 727-38,37.36560223,126.9412984,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동081",1,경기도 군포시 당산로 171번길 6,경기도 군포시 금정동 729-16,37.36585026,126.9418091,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동081-1",1,,경기도 군포시 금정동 805,37.36567446,126.9415975,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동082",1,경기도 군포시 금정로 39번길 18,경기도 군포시 금정동 727-10,37.36528925,126.9415668,2019,통신주,031-390-3643,군포시청,2021-05-25
"금정동083",1,경기도 군포시 금정로 39번길 20,경기도 군포시 금정동 727-14,37.36512262,126.9416855,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동084",1,경기도 군포시 금산로 22번길 29,경기도 군포시 금정동 728-10,37.36527142,126.9419535,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동085",1,경기도 군포시 금산로 22번길 32,경기도 군포시 금정동 733-6,37.36536837,126.9421396,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동086",1,경기도 군포시 번영로 609번길 33,경기도 군포시 금정동 724-4,37.36460235,126.9418326,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동087",1,경기도 군포시 당산로 161번길 11,경기도 군포시 금정동 734-2,37.36487294,126.9424053,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동088",1,경기도 군포시 당산로 16번길 5,경기도 군포시 금정동 734-4,37.36499468,126.9426141,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동089",1,경기도 군포시 당산로 155번길 18,경기도 군포시 금정동 734-18,37.36451258,126.9425044,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동089-1",1,경기도 군포시 당산로 155번길 12,경기도 군포시 금정동 734-12,37.36458473,126.9426623,2020,,031-390-3643,군포시청,2021-05-25
"금정동090",1,경기도 군포시 당산로 155번길 6,경기도 군포시 금정동 734-7,37.36466365,126.9428175,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동091",1,경기도 군포시 금산로 6번길 32,경기도 군포시 금정동 738-1,37.36407803,126.9429083,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동092",1,경기도 군포시 금산로 6번길 41,경기도 군포시 금정동 737-13,37.36432818,126.9431592,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동093",1,경기도 군포시 금산로 6번길 21,경기도 군포시 금정동 724-6,37.36391784,126.9423947,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동094",1,경기도 군포시 금산로 6번길 13,경기도 군포시 금정동 725-42,37.36366985,126.9419603,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동095",1,경기도 군포시 금산로 6번길 9,경기도 군포시 금정동 725-41,37.36354583,126.9416923,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동096",1,경기도 군포시 금산로 6번길 3,경기도 군포시 금정동 725-38,37.36341056,126.9414582,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동097",1,경기도 군포시 금정로 45번길 48,경기도 군포시 금정동 725-43,37.36394467,126.9419742,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동098",1,경기도 군포시 금정로 45번길 38,경기도 군포시 금정동 725-29,37.36407977,126.9418556,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동099",1,경기도 군포시 금정로 45번길 36,경기도 군포시 금정동 725-21,37.36432963,126.9415083,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동100",1,경기도 군포시 금정로 45번길 34,경기도 군포시 금정동 725-20,37.36450297,126.9412993,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동101",1,경기도 군포시 금산로 12번길 18,경기도 군포시 금정동 725-22,37.36409299,126.9412601,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동101-1",1,경기도 군포시 금산로 12번길 19,경기도 군포시 금정동 725-13,37.36432274,126.9412458,2019,통신주,031-390-3643,군포시청,2021-05-25
"금정동102",1,경기도 군포시 금산로 12번길 6-1,경기도 군포시 금정동 725-33,37.36377543,126.9413732,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동102-1",1,,경기도 군포시 금정동 725-19,37.36391963,126.9414493,2019,통신주,031-390-3643,군포시청,2021-05-25
"금정동103",1,경기도 군포시 금정로 37-9,경기도 군포시 금정동 729-15,37.3658389,126.9416172,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동104",1,경기도 군포시 금정로 24번길 3,경기도 군포시 금정동 702-16,37.36703988,126.9423444,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동105",1,경기도 군포시 금정로 24번길 11,경기도 군포시 금정동 702-19,37.36723802,126.9421692,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동106",1,경기도 군포시 금정로 24번길 22,경기도 군포시 금정동 701-14,37.3675645,126.9418755,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동107",1,경기도 군포시 당산로 192번길 14,경기도 군포시 금정동 701-16,37.3679076367,126.9416184,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동108",1,경기도 군포시 금정로 42번길 32,경기도 군포시 금정동 1034-14,37.36704323,126.9400358,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동109",1,경기도 군포시 금산로 50번길 17,경기도 군포시 금정동 1034-9,37.36718976,126.940253,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동110",1,경기도 군포시 금정로 42번길 31,경기도 군포시 금정동 1035-6,37.36695754,126.9398411,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동111",1,경기도 군포시 금산로 50번길 27,경기도 군포시 금정동 1034-16,37.36734308,126.9405492,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동112",1,경기도 군포시 금산로 50번길 29,경기도 군포시 금정동 1034-13,37.36744905,126.9407438,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동113",1,경기도 군포시 당산로 192번길 28,경기도 군포시 금정동 699,37.3681976,126.9421459,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동114",1,경기도 군포시 당산로 192번길 28,경기도 군포시 금정동 699,37.36826064,126.9420894,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동114-1",1,,경기도 군포시 금정동 791,37.36746581,126.9427561,2020,,031-390-3643,군포시청,2021-05-25
"금정동115",1,경기도 군포시 금정로 18번길 3,경기도 군포시 금정동 701-3,37.36729463,126.9427901,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동116",1,경기도 군포시 군포로 707번길 32,경기도 군포시 금정동 699-12,37.36764833,126.9428801,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동117",1,경기도 군포시 군포로 707번길 29,경기도 군포시 금정동 52-3,37.36771597,126.9430156,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동118",1,경기도 군포시 군포로 707번길 27,경기도 군포시 금정동 52-4,37.36781967,126.9431792,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동119",1,경기도 군포시 군포로 707번길 20,경기도 군포시 금정동 45-11,37.36808571,126.9436729,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동120",1,경기도 군포시 군포로 707번길 6,경기도 군포시 금정동 44-11,37.36834046,126.944113,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동121",1,경기도 군포시 산본천로 226번길 75,경기도 군포시 금정동 44-14,37.36862197,126.9439858,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동122",1,경기도 군포시 산본천로 226번안길 5,경기도 군포시 금정동 45-6,37.36841234,126.9437009,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동123",1,경기도 군포시 산본천로 226번안길 13,경기도 군포시 금정동 45-12,37.36815766,126.9433934,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동124",1,경기도 군포시 산본천로 226번안길 19,경기도 군포시 금정동 45-1,37.36790071,126.9430662,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동125",1,경기도 군포시 군포로 707번안길 10,경기도 군포시 금정동 698-8,37.36815064,126.9428515,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동126",1,경기도 군포시 당산로 192번길 28,경기도 군포시 금정동 699,37.36835533,126.9422474,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동127",1,경기도 군포시 당산로 192번길 35,경기도 군포시 금정동 697-6,37.36861011,126.9427383,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동128",1,경기도 군포시 산본천로 226번안길 14-9,경기도 군포시 금정동 698-5,37.36838269,126.9429191,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동129",1,경기도 군포시 산본천로 226번안길 10-9,경기도 군포시 금정동 47-35,37.36862375,126.9430036,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동130",1,경기도 군포시 산본천로 226번안길 10-10,경기도 군포시 금정동 47-18,37.36872516,126.9431051,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동131",1,경기도 군포시 당산로 192번길 48,경기도 군포시 금정동 42-6,37.36912831,126.9429693,2018,전용주,031-390-3643,군포시청,2021-05-25
"금정동132",1,경기도 군포시 산본천로 226번안길 6-3,경기도 군포시 금정동 46-2,37.36854961,126.9433988,2016,한전주,031-390-3643,군포시청,2021-05-25
"금정동133",1,경기도 군포시 군포로 719번안길 11,경기도 군포시 금정동 43-10,37.36880642,126.9434522,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동133-1",1,,경기도 군포시 금정동 86-1,37.36908343,126.943325,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동134",1,경기도 군포시 산본천로 226번안길6-3,경기도 군포시 금정동 86-2,37.36924127,126.9436664,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동135",1,경기도 군포시 군포로 719번길 12,경기도 군포시 금정동 41-8,37.36950697,126.9434404,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동136",1,경기도 군포시 군포로 719번길 25,경기도 군포시 금정동 697-4,37.3689975,126.9426449,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동137",1,,경기도 군포시 금정동 697,37.36873373,126.942185,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동138",1,,경기도 군포시 금정동 697,37.36856912,126.9418267,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동139",1,경기도 군포시 군포로 719번길 20-10,경기도 군포시 금정동 41-12,37.36975905,126.9430084,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동140",1,경기도 군포시 산본천로 226번길 46,경기도 군포시 금정동 41-4,37.3700428,126.9428727,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동141",1,경기도 군포시 군포로 719번길 6,경기도 군포시 금정동 40-12,37.36967819,126.9435108,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동142",1,경기도 군포시 산본천로 226번길 45,경기도 군포시 금정동 40-15,37.36990115,126.9434062,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동143",1,경기도 군포시 산본천로 226번길 33,경기도 군포시 금정동 40-20,37.37041461,126.9431603,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동144",1,경기도 군포시 산본천로 226번길 27,경기도 군포시 금정동 86-7,37.37081322,126.9429624,2018,한전주,031-390-3643,군포시청,2021-05-25
"금정동145",1,경기도 군포시 군포로 697번길 5,경기도 군포시 금정동 85-19,37.36737883,126.9445709,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동146",1,경기도 군포시 군포로 697번길 18,경기도 군포시 금정동 79-8,37.3671713,126.9439643,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동147",1,경기도 군포시 군포로 697번길 24,경기도 군포시 금정동 79-10,37.36706082,126.9437273,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동148",1,경기도 군포시 군포로 697번길 28,경기도 군포시 금정동 79-12,37.36694134,126.9435439,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동149",1,경기도 군포시 당산로 148번안길 48,경기도 군포시 금정동 81-18,37.36674532,126.9434425,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동150",1,경기도 군포시 군포로 683번안길 17-21,경기도 군포시 금정동 82-19,37.36654041,126.9435837,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동151",1,경기도 군포시 군포로 683번안길 17-19,경기도 군포시 금정동 82-2,37.36654051,126.9437982,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동152",1,경기도 군포시 군포로 683번안길 17-11,경기도 군포시 금정동 82-5,37.36666902,126.9440408,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동153",1,경기도 군포시 군포로 683번안길 17-9,경기도 군포시 금정동 82-6,37.36677499,126.9442581,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동154",1,경기도 군포시 군포로 683번안길 15,경기도 군포시 금정동 82-9,37.36693956,126.9445345,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동155",1,경기도 군포시 군포로 683번안길 18,경기도 군포시 금정동 85-17,37.36710182,126.9446924,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동156",1,경기도 군포시 군포로 683번안길 12,경기도 군포시 금정동 85-14,37.36690815,126.944797,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동157",1,경기도 군포시 군포로 683번안길 5,경기도 군포시 금정동 84-9,37.3666153,126.9447605,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동158",1,경기도 군포시 군포로 683번안길 9-7,경기도 군포시 금정동 84-7,37.36646424,126.9444671,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동159",1,경기도 군포시 군포로 683번안길 9-9,경기도 군포시 금정동 84-6,37.36634477,126.9442866,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동160",1,경기도 군포시 군포로 683번안길 9-17,경기도 군포시 금정동 84-3,37.36621398,126.9439988,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동161",1,경기도 군포시 군포로 683번안길 9-22,경기도 군포시 금정동 82-18,37.36615525,126.9436546,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동162",1,경기도 군포시 군포로 683번길 31,경기도 군포시 금정동 904,37.36568233,126.9438948,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동163",1,경기도 군포시 군포로 683번길 28,경기도 군포시 금정동 84-17,37.36587836,126.9440217,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동164",1,경기도 군포시 군포로 683번길 27,경기도 군포시 금정동 904-2,37.36582887,126.9441684,2019,한전주,031-390-3643,군포시청,2021-05-25
"금정동165",1,경기도 군포시 군포로 683번안길 15,경기도 군포시 금정동 82-9,37.36607012,126.9446452,2019,한전주,031-390-3643,군포시청,2021-05-25
